index,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
13609,2,2) $100 - $200,142.62,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
31502,10,4) $350 - $500,489.05,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
56897,5,2) $100 - $200,120.1,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
45798,2,3) $200 - $350,213.28,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
36821,3,2) $100 - $200,156.3,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
23353,10,3) $200 - $350,210.73,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
25469,1,3) $200 - $350,265.12,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
15290,10,2) $100 - $200,121.04,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
19794,6,1) $0 - $100,46.53,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
36194,5,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
56486,2,1) $0 - $100,78.98,1,0,Rural,1,Phone,Womens E-Mail,1,0,0.0
46365,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
15286,2,5) $500 - $750,536.39,1,0,Urban,1,Web,No E-Mail,0,0,0.0
6361,1,3) $200 - $350,290.33,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
3560,6,4) $350 - $500,452.96,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
58742,3,3) $200 - $350,298.93,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
13293,9,1) $0 - $100,74.71,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
47542,5,2) $100 - $200,107.71,0,1,Rural,0,Web,No E-Mail,0,0,0.0
24266,10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
16191,8,3) $200 - $350,313.03,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
12092,1,4) $350 - $500,393.14,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
61282,8,1) $0 - $100,32.27,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
33142,5,3) $200 - $350,326.6,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0
14645,5,2) $100 - $200,186.57,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
27683,7,4) $350 - $500,491.87,0,1,Urban,0,Web,No E-Mail,0,0,0.0
1775,4,3) $200 - $350,270.26,0,1,Rural,1,Web,Womens E-Mail,1,0,0.0
12764,12,2) $100 - $200,197.3,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
43506,2,1) $0 - $100,89.22,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
38110,10,2) $100 - $200,110.36,0,1,Urban,1,Web,No E-Mail,0,0,0.0
35590,11,1) $0 - $100,71.49,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
33125,11,2) $100 - $200,153.19,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
38696,9,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
7071,3,1) $0 - $100,92.64,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
10213,1,3) $200 - $350,209.95,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
10775,1,1) $0 - $100,98.83,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
6829,10,1) $0 - $100,40.72,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
45375,1,3) $200 - $350,340.85,0,1,Urban,1,Multichannel,No E-Mail,1,0,0.0
37701,7,1) $0 - $100,82.03,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
27331,1,"6) $750 - $1,000",836.15,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
17512,9,4) $350 - $500,382.31,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
20551,6,2) $100 - $200,170.3,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
52051,6,5) $500 - $750,734.25,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.0
57333,2,2) $100 - $200,154.96,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
32139,2,2) $100 - $200,113.39,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
1823,11,1) $0 - $100,29.99,1,0,Rural,1,Web,No E-Mail,0,0,0.0
32144,7,1) $0 - $100,68.09,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
48323,4,1) $0 - $100,52.95,0,1,Surburban,1,Web,No E-Mail,1,0,0.0
57659,4,3) $200 - $350,313.77,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
14573,11,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
23955,4,2) $100 - $200,123.71,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
43885,9,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
14743,3,5) $500 - $750,615.34,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
40656,9,5) $500 - $750,549.89,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
25336,1,4) $350 - $500,408.17,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
12495,9,3) $200 - $350,258.11,1,0,Rural,1,Multichannel,No E-Mail,0,0,0.0
53076,5,3) $200 - $350,226.1,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
12739,6,3) $200 - $350,320.96,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
885,10,2) $100 - $200,175.21,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
311,10,3) $200 - $350,335.77,0,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
33806,11,2) $100 - $200,167.78,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
3959,7,2) $100 - $200,153.16,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
40626,3,3) $200 - $350,231.44,1,0,Urban,0,Web,No E-Mail,1,0,0.0
51162,1,3) $200 - $350,248.08,1,1,Urban,0,Web,No E-Mail,0,0,0.0
16681,10,2) $100 - $200,149.19,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
23990,9,2) $100 - $200,149.21,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0
26653,7,1) $0 - $100,84.03,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
25167,11,2) $100 - $200,124.82,0,1,Urban,1,Web,No E-Mail,0,0,0.0
49334,4,4) $350 - $500,355.14,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
15563,1,4) $350 - $500,360.18,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
44677,4,2) $100 - $200,168.06,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
58612,2,3) $200 - $350,240.18,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
49899,8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
40351,1,2) $100 - $200,146.94,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
38766,2,1) $0 - $100,59.49,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
36515,5,1) $0 - $100,65.86,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
22710,1,4) $350 - $500,401.78,0,1,Rural,0,Web,No E-Mail,0,0,0.0
24110,8,3) $200 - $350,279.03,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
49426,6,1) $0 - $100,55.63,0,1,Rural,1,Web,No E-Mail,0,0,0.0
60536,8,4) $350 - $500,400.34,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
63555,6,"6) $750 - $1,000",913.91,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
23131,8,1) $0 - $100,45.64,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
9479,2,2) $100 - $200,116.54,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
19376,7,3) $200 - $350,253.58,1,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0.0
58051,5,1) $0 - $100,72.4,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
16501,11,3) $200 - $350,256.08,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
20323,2,1) $0 - $100,29.99,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
24241,1,5) $500 - $750,535.43,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
59711,10,4) $350 - $500,369.69,0,1,Urban,1,Multichannel,No E-Mail,0,0,0.0
45183,9,2) $100 - $200,123.58,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
1373,8,4) $350 - $500,374.86,1,1,Urban,1,Web,Womens E-Mail,1,0,0.0
47917,12,1) $0 - $100,94.25,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
25955,3,"7) $1,000 +",1155.52,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
48265,2,1) $0 - $100,39.05,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
63729,5,2) $100 - $200,179.65,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
55370,11,2) $100 - $200,130.89,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
7694,4,4) $350 - $500,403.1,0,1,Surburban,0,Web,No E-Mail,1,0,0.0
15945,1,2) $100 - $200,148.08,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
55365,10,4) $350 - $500,409.39,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
55189,6,1) $0 - $100,45.7,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
6298,9,3) $200 - $350,299.55,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
57605,2,"6) $750 - $1,000",772.6,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
24339,3,1) $0 - $100,37.31,0,1,Urban,1,Web,No E-Mail,0,0,0.0
7412,3,2) $100 - $200,197.22,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
33017,7,2) $100 - $200,177.76,1,0,Urban,0,Phone,No E-Mail,1,0,0.0
46929,6,1) $0 - $100,33.18,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
14765,2,"6) $750 - $1,000",767.12,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
11984,1,3) $200 - $350,345.26,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
42923,1,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
52324,3,1) $0 - $100,61.33,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
25272,9,2) $100 - $200,169.06,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
38654,6,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
35894,10,3) $200 - $350,225.78,1,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
18016,1,4) $350 - $500,481.19,1,0,Urban,1,Web,No E-Mail,0,0,0.0
18591,3,5) $500 - $750,749.79,0,1,Rural,1,Phone,Womens E-Mail,0,0,0.0
49340,10,3) $200 - $350,267.43,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
43028,4,3) $200 - $350,292.62,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
25748,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
12105,3,1) $0 - $100,94.13,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
62412,3,5) $500 - $750,586.97,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
29961,1,1) $0 - $100,57.39,0,1,Rural,1,Web,Womens E-Mail,1,0,0.0
52645,7,2) $100 - $200,172.71,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
58088,3,2) $100 - $200,150.76,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
61167,10,1) $0 - $100,89.64,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
8924,10,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
27287,3,4) $350 - $500,423.9,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
28482,7,1) $0 - $100,38.4,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
53648,2,1) $0 - $100,77.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
18744,5,2) $100 - $200,104.23,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
453,8,1) $0 - $100,69.67,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
56076,8,1) $0 - $100,54.45,1,0,Urban,0,Web,No E-Mail,0,0,0.0
35362,4,5) $500 - $750,702.59,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
51888,8,1) $0 - $100,91.32,1,0,Surburban,1,Web,No E-Mail,1,0,0.0
22041,2,2) $100 - $200,129.59,0,1,Urban,0,Web,No E-Mail,1,0,0.0
63277,2,3) $200 - $350,228.13,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
22833,10,1) $0 - $100,72.85,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
60824,9,2) $100 - $200,144.49,0,1,Urban,1,Web,No E-Mail,0,0,0.0
32427,2,5) $500 - $750,533.84,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
23367,1,"6) $750 - $1,000",752.96,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
8038,1,3) $200 - $350,276.58,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
34365,6,2) $100 - $200,174.72,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
14064,10,1) $0 - $100,49.82,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
16953,5,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
22350,7,2) $100 - $200,172.45,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
24268,2,3) $200 - $350,221.66,1,1,Surburban,1,Web,No E-Mail,0,0,0.0
37267,6,1) $0 - $100,56.62,1,0,Urban,1,Web,No E-Mail,0,0,0.0
31910,11,3) $200 - $350,219.93,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0
28260,3,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
35950,5,1) $0 - $100,71.62,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
61091,3,2) $100 - $200,142.6,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
23601,12,1) $0 - $100,35.01,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
63308,11,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
22135,2,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,1,0,0.0
45816,1,"7) $1,000 +",1057.43,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
42428,6,3) $200 - $350,290.42,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
51362,4,1) $0 - $100,35.67,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
44219,3,"7) $1,000 +",1334.99,0,1,Rural,1,Web,No E-Mail,0,0,0.0
283,2,4) $350 - $500,350.48,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
10562,3,2) $100 - $200,147.58,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
46580,6,3) $200 - $350,340.23,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0
11499,7,4) $350 - $500,383.35,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0
16434,3,3) $200 - $350,325.84,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0
8034,1,2) $100 - $200,199.86,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
18715,4,2) $100 - $200,167.88,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
45270,10,2) $100 - $200,188.39,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
10686,5,1) $0 - $100,74.74,1,0,Urban,0,Phone,No E-Mail,1,0,0.0
19424,1,2) $100 - $200,113.69,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
55603,10,2) $100 - $200,100.22,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
49562,10,3) $200 - $350,324.55,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
17930,3,1) $0 - $100,33.25,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
2206,1,"6) $750 - $1,000",814.98,1,1,Urban,1,Phone,No E-Mail,0,0,0.0
12771,10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
31066,1,2) $100 - $200,184.63,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
37505,5,3) $200 - $350,226.81,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
32485,4,2) $100 - $200,137.65,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
60852,1,4) $350 - $500,451.07,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
27403,12,2) $100 - $200,112.67,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0
28454,1,2) $100 - $200,133.17,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
34299,7,2) $100 - $200,115.16,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
61341,9,1) $0 - $100,68.27,0,1,Surburban,0,Web,No E-Mail,1,0,0.0
53517,2,4) $350 - $500,394.08,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
15557,6,2) $100 - $200,125.16,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
23190,2,1) $0 - $100,70.93,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
63113,3,2) $100 - $200,123.61,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
12941,1,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
7416,1,5) $500 - $750,594.84,1,1,Urban,1,Web,No E-Mail,0,0,0.0
41850,3,3) $200 - $350,348.35,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
33549,2,3) $200 - $350,214.89,0,1,Rural,1,Web,No E-Mail,0,0,0.0
63137,10,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
56400,1,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
18736,10,2) $100 - $200,174.99,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
8533,10,1) $0 - $100,51.52,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
23429,11,1) $0 - $100,87.31,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
34004,9,1) $0 - $100,83.98,0,1,Rural,0,Web,No E-Mail,1,0,0.0
48047,5,3) $200 - $350,205.74,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
32237,4,3) $200 - $350,336.29,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
48948,3,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
25447,6,1) $0 - $100,96.54,0,1,Urban,1,Web,No E-Mail,0,0,0.0
50254,11,1) $0 - $100,87.23,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
23655,9,3) $200 - $350,249.59,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
8640,3,5) $500 - $750,673.12,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
35032,10,3) $200 - $350,205.16,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
60890,3,1) $0 - $100,93.54,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
62303,11,1) $0 - $100,67.7,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
54495,9,2) $100 - $200,197.55,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
11910,11,1) $0 - $100,29.99,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
63761,1,3) $200 - $350,335.88,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
54850,4,1) $0 - $100,46.5,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
32312,10,5) $500 - $750,574.49,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
18655,1,1) $0 - $100,52.17,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
19945,9,1) $0 - $100,88.65,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
3673,12,2) $100 - $200,166.0,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
23960,9,3) $200 - $350,208.42,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
31983,7,4) $350 - $500,405.16,1,1,Urban,0,Web,Womens E-Mail,0,0,0.0
10007,1,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0
8708,8,1) $0 - $100,71.72,0,1,Surburban,1,Web,No E-Mail,1,0,0.0
35784,3,4) $350 - $500,434.54,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
48840,10,2) $100 - $200,107.82,0,1,Surburban,1,Web,Womens E-Mail,1,1,37.79
2199,8,1) $0 - $100,41.16,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
32577,6,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
56276,5,3) $200 - $350,251.03,1,1,Surburban,0,Web,No E-Mail,0,0,0.0
23045,9,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
57166,4,1) $0 - $100,83.77,0,1,Urban,0,Web,No E-Mail,0,0,0.0
56549,2,3) $200 - $350,265.74,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
2172,4,5) $500 - $750,622.1,0,1,Rural,1,Phone,Womens E-Mail,0,0,0.0
23385,6,2) $100 - $200,157.16,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
45388,6,2) $100 - $200,120.64,1,0,Urban,0,Web,No E-Mail,0,0,0.0
14859,5,5) $500 - $750,537.58,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
46024,1,5) $500 - $750,563.97,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
3023,2,3) $200 - $350,337.28,0,1,Urban,0,Web,No E-Mail,0,0,0.0
37878,1,"6) $750 - $1,000",912.63,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
25911,1,3) $200 - $350,256.39,1,0,Urban,0,Web,No E-Mail,0,0,0.0
28043,2,3) $200 - $350,240.71,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
39613,11,1) $0 - $100,79.78,1,0,Urban,0,Web,No E-Mail,0,0,0.0
57621,10,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
39340,6,1) $0 - $100,32.34,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
34480,6,3) $200 - $350,269.99,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
23624,9,1) $0 - $100,36.87,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
38195,1,2) $100 - $200,176.12,0,1,Surburban,1,Web,No E-Mail,1,0,0.0
136,2,1) $0 - $100,46.09,0,1,Urban,0,Web,No E-Mail,0,0,0.0
14616,8,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
42661,6,2) $100 - $200,105.79,1,0,Urban,0,Web,No E-Mail,0,0,0.0
34907,10,3) $200 - $350,212.53,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
4591,4,5) $500 - $750,520.77,1,0,Urban,1,Web,No E-Mail,0,0,0.0
33026,1,4) $350 - $500,460.89,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
56067,3,2) $100 - $200,119.17,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
12357,10,2) $100 - $200,149.16,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
6751,8,2) $100 - $200,106.41,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
32082,9,1) $0 - $100,88.48,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
42021,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
24620,7,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
20290,2,5) $500 - $750,559.95,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
53039,5,2) $100 - $200,139.46,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
36289,4,1) $0 - $100,67.14,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
33059,7,3) $200 - $350,334.97,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
12795,1,5) $500 - $750,513.74,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
54031,3,1) $0 - $100,47.38,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
3566,9,3) $200 - $350,333.54,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
59498,9,2) $100 - $200,140.32,0,1,Rural,1,Phone,Womens E-Mail,0,0,0.0
55119,2,2) $100 - $200,166.78,0,1,Rural,1,Web,No E-Mail,0,0,0.0
39214,9,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
7555,11,5) $500 - $750,603.2,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
27326,7,1) $0 - $100,41.11,1,0,Rural,0,Web,No E-Mail,0,0,0.0
53198,1,3) $200 - $350,299.58,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
47285,7,1) $0 - $100,55.79,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
23303,3,4) $350 - $500,466.83,1,0,Urban,1,Web,No E-Mail,0,0,0.0
3975,3,3) $200 - $350,307.35,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
35130,9,3) $200 - $350,216.97,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
32371,3,1) $0 - $100,60.62,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
41120,4,2) $100 - $200,158.91,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
13186,10,3) $200 - $350,222.95,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
58489,7,4) $350 - $500,404.17,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
58518,11,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
463,2,"6) $750 - $1,000",851.45,1,1,Rural,1,Web,No E-Mail,1,0,0.0
61735,4,2) $100 - $200,104.49,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
26053,4,"7) $1,000 +",1013.73,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
32819,9,3) $200 - $350,320.64,0,1,Urban,1,Multichannel,No E-Mail,0,0,0.0
27353,1,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
58893,1,4) $350 - $500,413.19,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
56494,7,2) $100 - $200,126.42,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
62117,4,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
25271,12,5) $500 - $750,530.55,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0
30826,6,5) $500 - $750,542.16,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.0
6526,3,5) $500 - $750,607.83,1,1,Surburban,1,Multichannel,No E-Mail,1,0,0.0
27627,9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
63909,2,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0.0
61045,10,2) $100 - $200,173.51,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
43635,11,4) $350 - $500,356.57,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
8925,7,4) $350 - $500,362.2,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
